Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff,HT_win_rate_against,AT_win_rate_against
2013-09-28,Southampton,Crystal Palace,2.0,0.0,H,75,76,76,73,72,71,72,71,3,5,8,41,-11,0.2368421052631578,3.0,2.0,1.0,0.4,5,3,-1,-1,0.0,4.0,8.0,-4.0,0.2,0,0,0,0,0,0,0,0,0.4,0.2,5,42,-10,0.2368421052631578,0.2,5.0,,
2013-09-28,Swansea,Arsenal,1.0,2.0,A,76,79,74,75,80,79,81,80,-4,5,7,46,-4,0.2894736842105263,7.0,7.0,0.0,0.4,5,12,73,35,0.5526315789473685,11.0,6.0,5.0,0.8,0,0,0,0,1,0,0,0,0.4,0.8,-5,-27,-39,-0.2631578947368421,-0.4,-5.0,0.5,0.5
2013-09-28,Tottenham,Chelsea,1.0,1.0,D,80,77,80,78,82,81,82,81,-2,5,12,72,20,0.5526315789473685,5.0,1.0,4.0,0.8,5,10,75,36,0.5789473684210527,6.0,2.0,4.0,0.6,0,0,0,0,0,0,0,0,0.8,0.6,2,-3,-16,-0.0263157894736841,0.2,0.0,0.21428571428571427,0.35714285714285715
2013-09-29,Stoke,Norwich,0.0,1.0,A,74,76,73,73,74,74,74,74,0,5,7,42,-11,0.2368421052631578,4.0,5.0,-1.0,0.4,5,4,44,-17,0.2631578947368421,3.0,6.0,-3.0,0.2,0,0,0,0,0,0,0,0,0.4,0.2,3,-2,6,-0.0263157894736842,0.2,2.0,0.5,0.25
2013-09-29,Sunderland,Liverpool,1.0,3.0,A,74,74,73,73,80,76,79,78,-6,5,1,39,-13,0.2368421052631578,3.0,11.0,-8.0,0.0,5,10,61,28,0.4210526315789473,5.0,3.0,2.0,0.6,0,0,1,0,0,0,0,0,0.0,0.6,-9,-22,-41,-0.1842105263157895,-0.6,-10.0,0.16666666666666666,0.5833333333333334
2013-09-30,Everton,Newcastle,3.0,2.0,H,78,78,78,78,76,78,75,76,2,5,9,63,15,0.4210526315789473,6.0,4.0,2.0,0.4,5,7,41,-23,0.2894736842105263,5.0,8.0,-3.0,0.4,0,0,0,0,0,0,0,0,0.4,0.4,2,22,38,0.1315789473684209,0.0,5.0,0.4166666666666667,0.25
2013-10-05,Cardiff,Newcastle,1.0,2.0,A,72,72,70,73,76,78,75,76,-4,6,8,-1,-1,0.0,6.0,7.0,-1.0,0.3333333333333333,6,7,41,-23,0.2894736842105263,7.0,11.0,-4.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,1,-42,22,-0.2894736842105263,0.0,3.0,,
2013-10-05,Fulham,Stoke,1.0,0.0,H,75,71,74,72,74,76,73,73,1,6,4,43,-10,0.2894736842105263,4.0,9.0,-5.0,0.1666666666666666,6,7,42,-11,0.2368421052631578,4.0,6.0,-2.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,-3,1,1,0.0526315789473685,-0.1666666666666666,-3.0,0.5,0.4
2013-10-05,Hull,Aston Villa,0.0,0.0,D,72,72,71,71,74,72,71,74,-2,6,10,-1,-1,0.0,6.0,7.0,-1.0,0.5,6,9,41,-22,0.2631578947368421,9.0,8.0,1.0,0.5,0,0,0,0,0,0,0,0,0.6,0.4,1,-42,21,-0.2631578947368421,0.0,-2.0,0.0,1.0
2013-10-05,Liverpool,Crystal Palace,3.0,1.0,H,80,76,79,78,72,71,72,71,8,6,13,61,28,0.4210526315789473,8.0,4.0,4.0,0.6666666666666666,6,3,-1,-1,0.0,4.0,10.0,-6.0,0.1666666666666666,0,0,0,0,0,0,1,0,0.6,0.2,10,62,29,0.4210526315789473,0.5,10.0,,
2013-10-05,Man City,Everton,3.0,1.0,H,82,84,83,81,78,78,78,78,4,6,10,78,32,0.6052631578947368,14.0,7.0,7.0,0.5,6,12,63,15,0.4210526315789473,9.0,6.0,3.0,0.5,0,0,0,0,1,0,0,0,0.4,0.6,-2,15,17,0.1842105263157895,0.0,4.0,0.21428571428571427,0.6428571428571429
2013-10-05,Sunderland,Man United,1.0,2.0,A,74,74,73,73,82,85,79,80,-8,6,1,39,-13,0.2368421052631578,4.0,14.0,-10.0,0.0,6,7,89,43,0.7368421052631579,8.0,8.0,0.0,0.3333333333333333,0,0,1,0,0,0,0,0,0.0,0.2,-6,-50,-56,-0.5,-0.3333333333333333,-10.0,0.0,0.8333333333333334
2013-10-06,Norwich,Chelsea,1.0,3.0,A,74,74,74,74,82,81,82,81,-8,6,7,44,-17,0.2631578947368421,4.0,6.0,-2.0,0.3333333333333333,6,11,75,36,0.5789473684210527,7.0,3.0,4.0,0.5,0,0,0,0,0,0,0,0,0.4,0.4,-4,-31,-53,-0.3157894736842105,-0.1666666666666666,-6.0,0.0,0.75
2013-10-06,Southampton,Swansea,2.0,0.0,H,75,76,76,73,76,79,74,75,-1,6,11,41,-11,0.2368421052631578,5.0,2.0,3.0,0.5,6,7,46,-4,0.2894736842105263,8.0,9.0,-1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.4,4,-5,-7,-0.0526315789473685,0.1666666666666666,4.0,0.0,0.0
2013-10-06,Tottenham,West Ham,0.0,3.0,A,80,77,80,78,74,76,74,72,6,6,13,72,20,0.5526315789473685,6.0,2.0,4.0,0.6666666666666666,6,5,46,-8,0.3157894736842105,4.0,5.0,-1.0,0.1666666666666666,0,0,0,0,0,0,0,0,0.6,0.0,8,26,28,0.2368421052631579,0.5,5.0,0.75,0.08333333333333333
2013-10-06,West Brom,Arsenal,1.0,1.0,D,74,70,74,72,80,79,81,80,-6,6,8,49,-4,0.3684210526315789,6.0,5.0,1.0,0.3333333333333333,6,15,73,35,0.5526315789473685,13.0,7.0,6.0,0.8333333333333334,0,0,0,0,1,1,0,0,0.4,1.0,-7,-24,-39,-0.1842105263157895,-0.5,-5.0,0.125,0.75
2013-10-19,Arsenal,Norwich,4.0,1.0,H,80,79,81,80,74,74,74,74,6,7,16,73,35,0.5526315789473685,14.0,8.0,6.0,0.7142857142857143,7,7,44,-17,0.2631578947368421,5.0,9.0,-4.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.8,0.4,9,29,52,0.2894736842105264,0.4285714285714286,10.0,0.5,0.25
2013-10-19,Chelsea,Cardiff,4.0,1.0,H,82,81,82,81,72,72,70,73,10,7,14,75,36,0.5789473684210527,10.0,4.0,6.0,0.5714285714285714,7,8,-1,-1,0.0,7.0,9.0,-2.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.2,6,76,37,0.5789473684210527,0.2857142857142857,8.0,,
2013-10-19,Everton,Hull,2.0,1.0,H,78,78,78,78,72,72,71,71,6,7,12,63,15,0.4210526315789473,10.0,9.0,1.0,0.4285714285714285,7,11,-1,-1,0.0,6.0,7.0,-1.0,0.4285714285714285,0,0,0,0,0,0,0,0,0.6,0.4,1,64,16,0.4210526315789473,0.0,2.0,0.5,0.25
2013-10-19,Man United,Southampton,1.0,1.0,D,82,85,79,80,75,76,76,73,7,7,10,89,43,0.7368421052631579,10.0,9.0,1.0,0.4285714285714285,7,14,41,-11,0.2368421052631578,7.0,2.0,5.0,0.5714285714285714,0,0,0,0,1,0,0,0,0.4,0.6,-4,48,54,0.5,-0.1428571428571428,-4.0,1.0,0.0
2013-10-19,Newcastle,Liverpool,2.0,2.0,D,76,78,75,76,80,76,79,78,-4,7,10,41,-23,0.2894736842105263,9.0,12.0,-3.0,0.4285714285714285,7,16,61,28,0.4210526315789473,11.0,5.0,6.0,0.7142857142857143,0,0,0,0,0,0,0,0,0.6,0.6,-6,-20,-51,-0.1315789473684209,-0.2857142857142857,-9.0,0.25,0.6666666666666666
2013-10-19,Stoke,West Brom,0.0,0.0,D,74,76,73,73,74,70,74,72,0,7,7,42,-11,0.2368421052631578,4.0,7.0,-3.0,0.2857142857142857,7,9,49,-4,0.3684210526315789,7.0,6.0,1.0,0.2857142857142857,0,0,1,0,0,0,0,0,0.2,0.4,-2,-7,-7,-0.1315789473684211,0.0,-4.0,0.625,0.125
2013-10-19,Swansea,Sunderland,4.0,0.0,H,76,79,74,75,74,74,73,73,2,7,7,46,-4,0.2894736842105263,8.0,11.0,-3.0,0.2857142857142857,7,1,39,-13,0.2368421052631578,5.0,16.0,-11.0,0.0,0,0,0,0,0,0,1,1,0.4,0.0,6,7,9,0.0526315789473685,0.2857142857142857,8.0,0.0,0.25
2013-10-19,West Ham,Man City,1.0,3.0,A,74,76,74,72,82,84,83,81,-8,7,8,46,-8,0.3157894736842105,7.0,5.0,2.0,0.2857142857142857,7,13,78,32,0.6052631578947368,17.0,8.0,9.0,0.5714285714285714,0,0,0,0,0,0,0,0,0.2,0.6,-5,-32,-40,-0.2894736842105263,-0.2857142857142857,-7.0,0.08333333333333333,0.6666666666666666
2013-10-20,Aston Villa,Tottenham,0.0,2.0,A,74,72,71,74,80,77,80,78,-6,7,10,41,-22,0.2631578947368421,9.0,8.0,1.0,0.4285714285714285,7,13,72,20,0.5526315789473685,6.0,5.0,1.0,0.5714285714285714,0,0,0,0,0,0,0,0,0.4,0.4,-3,-31,-42,-0.2894736842105264,-0.1428571428571428,0.0,0.14285714285714285,0.5
2013-10-21,Crystal Palace,Fulham,1.0,4.0,A,72,71,72,71,75,71,74,72,-3,7,3,-1,-1,0.0,5.0,13.0,-8.0,0.1428571428571428,7,7,43,-10,0.2894736842105263,5.0,9.0,-4.0,0.2857142857142857,0,0,1,0,0,0,0,0,0.2,0.2,-4,-44,9,-0.2894736842105263,-0.1428571428571428,-4.0,,
2013-10-26,Aston Villa,Everton,0.0,2.0,A,74,72,71,74,78,78,78,78,-4,8,10,41,-22,0.2631578947368421,9.0,10.0,-1.0,0.375,8,15,63,15,0.4210526315789473,12.0,10.0,2.0,0.5,0,0,0,0,0,0,0,0,0.4,0.8,-5,-22,-37,-0.1578947368421052,-0.125,-3.0,0.2857142857142857,0.07142857142857142
2013-10-26,Crystal Palace,Arsenal,0.0,2.0,A,72,71,72,71,80,79,81,80,-8,8,3,-1,-1,0.0,6.0,17.0,-11.0,0.125,8,19,73,35,0.5526315789473685,18.0,9.0,9.0,0.75,0,0,1,1,0,0,0,0,0.0,0.8,-16,-74,-36,-0.5526315789473685,-0.625,-20.0,,
2013-10-26,Liverpool,West Brom,4.0,1.0,H,80,76,79,78,74,70,74,72,6,8,17,61,28,0.4210526315789473,13.0,7.0,6.0,0.625,8,10,49,-4,0.3684210526315789,7.0,6.0,1.0,0.25,0,0,0,0,0,0,0,0,0.4,0.4,7,12,32,0.0526315789473683,0.375,5.0,0.5,0.5
2013-10-26,Man United,Stoke,3.0,2.0,H,82,85,79,80,74,76,73,73,8,8,11,89,43,0.7368421052631579,11.0,10.0,1.0,0.375,8,8,42,-11,0.2368421052631578,4.0,7.0,-3.0,0.25,0,0,0,0,0,0,0,0,0.4,0.0,3,47,54,0.5,0.125,4.0,0.9,0.0
2013-10-26,Norwich,Cardiff,0.0,0.0,D,74,74,74,74,72,72,70,73,2,8,7,44,-17,0.2631578947368421,6.0,13.0,-7.0,0.25,8,8,-1,-1,0.0,8.0,13.0,-5.0,0.25,0,0,0,0,0,0,0,0,0.2,0.2,-1,45,-16,0.2631578947368421,0.0,-2.0,,
2013-10-26,Southampton,Fulham,2.0,0.0,H,75,76,76,73,75,71,74,72,0,8,15,41,-11,0.2368421052631578,8.0,3.0,5.0,0.5,8,10,43,-10,0.2894736842105263,9.0,10.0,-1.0,0.375,0,0,0,0,0,0,0,0,0.6,0.4,5,-2,-1,-0.0526315789473685,0.125,6.0,0.0,0.0
2013-10-27,Chelsea,Man City,2.0,1.0,H,82,81,82,81,82,84,83,81,0,8,17,75,36,0.5789473684210527,14.0,5.0,9.0,0.625,8,16,78,32,0.6052631578947368,20.0,9.0,11.0,0.625,0,0,0,0,0,0,0,0,0.6,0.6,1,-3,4,-0.0263157894736841,0.0,-2.0,0.5714285714285714,0.35714285714285715
2013-10-27,Sunderland,Newcastle,2.0,1.0,H,74,74,73,73,76,78,75,76,-2,8,1,39,-13,0.2368421052631578,5.0,20.0,-15.0,0.0,8,11,41,-23,0.2894736842105263,11.0,14.0,-3.0,0.375,0,0,1,1,0,0,0,0,0.0,0.4,-10,-2,10,-0.0526315789473685,-0.375,-12.0,0.2,0.3
2013-10-27,Swansea,West Ham,0.0,0.0,D,76,79,74,75,74,76,74,72,2,8,10,46,-4,0.2894736842105263,12.0,11.0,1.0,0.375,8,8,46,-8,0.3157894736842105,8.0,8.0,0.0,0.25,0,0,0,0,0,0,0,0,0.4,0.2,2,0,4,-0.0263157894736841,0.125,1.0,0.5,0.5
2013-10-27,Tottenham,Hull,1.0,0.0,H,80,77,80,78,72,72,71,71,8,8,16,72,20,0.5526315789473685,8.0,5.0,3.0,0.625,8,11,-1,-1,0.0,7.0,9.0,-2.0,0.375,0,0,0,0,0,0,0,0,0.6,0.4,5,73,21,0.5526315789473685,0.25,5.0,0.5,0.25
2013-11-02,Arsenal,Liverpool,2.0,0.0,H,80,79,81,80,80,76,79,78,0,9,22,73,35,0.5526315789473685,20.0,9.0,11.0,0.7777777777777778,9,20,61,28,0.4210526315789473,17.0,8.0,9.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.8,0.6,2,12,7,0.1315789473684211,0.1111111111111111,2.0,0.35714285714285715,0.14285714285714285
2013-11-02,Fulham,Man United,1.0,3.0,A,75,71,74,72,82,85,79,80,-7,9,10,43,-10,0.2894736842105263,9.0,12.0,-3.0,0.3333333333333333,9,14,89,43,0.7368421052631579,14.0,12.0,2.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,-4,-46,-53,-0.4473684210526315,-0.1111111111111111,-5.0,0.14285714285714285,0.7857142857142857
2013-11-02,Hull,Sunderland,1.0,0.0,H,72,72,71,71,74,74,73,73,-2,9,11,-1,-1,0.0,7.0,10.0,-3.0,0.3333333333333333,9,4,39,-13,0.2368421052631578,7.0,21.0,-14.0,0.1111111111111111,0,0,0,0,0,0,0,0,0.4,0.2,7,-40,12,-0.2368421052631578,0.2222222222222222,11.0,0.0,1.0
2013-11-02,Man City,Norwich,7.0,0.0,H,82,84,83,81,74,74,74,74,8,9,16,78,32,0.6052631578947368,21.0,11.0,10.0,0.5555555555555556,9,8,44,-17,0.2631578947368421,6.0,13.0,-7.0,0.2222222222222222,0,0,0,0,0,0,0,0,0.6,0.2,8,34,49,0.3421052631578947,0.3333333333333333,17.0,0.75,0.25
2013-11-02,Newcastle,Chelsea,2.0,0.0,H,76,78,75,76,82,81,82,81,-6,9,11,41,-23,0.2894736842105263,12.0,16.0,-4.0,0.3333333333333333,9,20,75,36,0.5789473684210527,16.0,6.0,10.0,0.6666666666666666,0,0,0,0,1,0,0,0,0.2,0.8,-9,-34,-59,-0.2894736842105263,-0.3333333333333333,-14.0,0.16666666666666666,0.5
2013-11-02,Stoke,Southampton,1.0,1.0,D,74,76,73,73,75,76,76,73,-1,9,8,42,-11,0.2368421052631578,6.0,10.0,-4.0,0.2222222222222222,9,18,41,-11,0.2368421052631578,10.0,3.0,7.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.0,0.8,-10,1,0,0.0,-0.3333333333333333,-11.0,0.0,0.0
2013-11-02,West Brom,Crystal Palace,2.0,0.0,H,74,70,74,72,72,71,72,71,2,9,10,49,-4,0.3684210526315789,8.0,10.0,-2.0,0.2222222222222222,9,3,-1,-1,0.0,6.0,19.0,-13.0,0.1111111111111111,0,0,0,0,0,0,1,1,0.4,0.0,7,50,-3,0.3684210526315789,0.1111111111111111,11.0,,
2013-11-02,West Ham,Aston Villa,0.0,0.0,D,74,76,74,72,74,72,71,74,0,9,9,46,-8,0.3157894736842105,8.0,8.0,0.0,0.2222222222222222,9,10,41,-22,0.2631578947368421,9.0,12.0,-3.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-1,5,14,0.0526315789473684,-0.1111111111111111,3.0,0.16666666666666666,0.5
2013-11-03,Cardiff,Swansea,1.0,0.0,H,72,72,70,73,76,79,74,75,-4,9,9,-1,-1,0.0,8.0,13.0,-5.0,0.2222222222222222,9,11,46,-4,0.2894736842105263,12.0,11.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.4,-2,-47,3,-0.2894736842105263,-0.1111111111111111,-6.0,,
2013-11-03,Everton,Tottenham,0.0,0.0,D,78,78,78,78,80,77,80,78,-2,9,18,63,15,0.4210526315789473,14.0,10.0,4.0,0.5555555555555556,9,19,72,20,0.5526315789473685,9.0,5.0,4.0,0.6666666666666666,0,0,0,0,0,0,0,0,0.8,0.6,-1,-9,-5,-0.1315789473684211,-0.111111111111111,0.0,0.42857142857142855,0.21428571428571427
2013-11-09,Aston Villa,Cardiff,2.0,0.0,H,74,72,71,74,72,72,70,73,2,10,11,41,-22,0.2631578947368421,9.0,12.0,-3.0,0.3,10,12,-1,-1,0.0,9.0,13.0,-4.0,0.3,0,0,0,0,0,0,0,0,0.2,0.4,-1,42,-21,0.2631578947368421,0.0,1.0,,
2013-11-09,Chelsea,West Brom,2.0,2.0,D,82,81,82,81,74,70,74,72,8,10,20,75,36,0.5789473684210527,16.0,8.0,8.0,0.6,10,13,49,-4,0.3684210526315789,10.0,10.0,0.0,0.3,0,0,0,0,0,0,0,0,0.6,0.4,7,26,40,0.2105263157894737,0.3,8.0,0.75,0.25
2013-11-09,Crystal Palace,Everton,0.0,0.0,D,72,71,72,71,78,78,78,78,-6,10,3,-1,-1,0.0,6.0,21.0,-15.0,0.1,10,19,63,15,0.4210526315789473,14.0,10.0,4.0,0.5,0,0,1,1,0,0,0,0,0.0,0.6,-16,-64,-16,-0.4210526315789473,-0.4,-19.0,,
2013-11-09,Liverpool,Fulham,4.0,0.0,H,80,76,79,78,75,71,74,72,5,10,20,61,28,0.4210526315789473,17.0,10.0,7.0,0.6,10,10,43,-10,0.2894736842105263,10.0,15.0,-5.0,0.3,0,0,0,0,0,0,0,0,0.6,0.4,10,18,38,0.1315789473684209,0.3,12.0,0.5714285714285714,0.2857142857142857
2013-11-09,Norwich,West Ham,3.0,1.0,H,74,74,74,74,74,76,74,72,0,10,8,44,-17,0.2631578947368421,6.0,20.0,-14.0,0.2,10,10,46,-8,0.3157894736842105,8.0,8.0,0.0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,-2,-2,-9,-0.0526315789473684,0.0,-14.0,0.0,0.5
2013-11-09,Southampton,Hull,4.0,1.0,H,75,76,76,73,72,72,71,71,3,10,19,41,-11,0.2368421052631578,11.0,4.0,7.0,0.5,10,14,-1,-1,0.0,8.0,10.0,-2.0,0.4,0,0,0,0,0,0,0,0,0.6,0.4,5,42,-10,0.2368421052631578,0.0999999999999999,9.0,,
2013-11-10,Man United,Arsenal,1.0,0.0,H,82,85,79,80,80,79,81,80,2,10,17,89,43,0.7368421052631579,17.0,13.0,4.0,0.5,10,25,73,35,0.5526315789473685,22.0,9.0,13.0,0.8,0,0,0,0,1,0,0,0,0.6,0.8,-8,16,8,0.1842105263157893,-0.3,-9.0,0.5,0.2857142857142857
2013-11-10,Sunderland,Man City,1.0,0.0,H,74,74,73,73,82,84,83,81,-8,10,4,39,-13,0.2368421052631578,7.0,22.0,-15.0,0.1,10,19,78,32,0.6052631578947368,28.0,11.0,17.0,0.6,0,0,0,0,0,0,0,0,0.2,0.6,-15,-39,-45,-0.368421052631579,-0.5,-32.0,0.25,0.5833333333333334
2013-11-10,Swansea,Stoke,3.0,3.0,D,76,79,74,75,74,76,73,73,2,10,11,46,-4,0.2894736842105263,12.0,12.0,0.0,0.3,10,9,42,-11,0.2368421052631578,7.0,11.0,-4.0,0.2,0,0,0,0,0,0,0,0,0.2,0.0,2,4,7,0.0526315789473685,0.0999999999999999,4.0,0.5,0.5
2013-11-10,Tottenham,Newcastle,0.0,1.0,A,80,77,80,78,76,78,75,76,4,10,20,72,20,0.5526315789473685,9.0,5.0,4.0,0.6,10,14,41,-23,0.2894736842105263,14.0,16.0,-2.0,0.4,0,0,0,0,0,0,0,0,0.4,0.4,6,31,43,0.2631578947368421,0.1999999999999999,6.0,0.3333333333333333,0.5
2013-11-23,Arsenal,Southampton,2.0,0.0,H,80,79,81,80,75,76,76,73,5,11,25,73,35,0.5526315789473685,22.0,10.0,12.0,0.7272727272727273,11,22,41,-11,0.2368421052631578,15.0,5.0,10.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.6,0.6,3,32,46,0.3157894736842107,0.1818181818181818,2.0,0.5,0.0
2013-11-23,Everton,Liverpool,3.0,3.0,D,78,78,78,78,80,76,79,78,-2,11,20,63,15,0.4210526315789473,14.0,10.0,4.0,0.4545454545454545,11,23,61,28,0.4210526315789473,21.0,10.0,11.0,0.6363636363636364,0,0,0,0,0,0,0,0,0.4,0.6,-3,2,-13,0.0,-0.1818181818181818,-7.0,0.14285714285714285,0.5
2013-11-23,Fulham,Swansea,1.0,2.0,A,75,71,74,72,76,79,74,75,-1,11,10,43,-10,0.2894736842105263,10.0,19.0,-9.0,0.2727272727272727,11,12,46,-4,0.2894736842105263,15.0,15.0,0.0,0.2727272727272727,0,0,1,0,0,0,0,0,0.4,0.2,-2,-3,-6,0.0,0.0,-9.0,0.25,0.75
2013-11-23,Hull,Crystal Palace,0.0,1.0,A,72,72,71,71,72,71,72,71,0,11,14,-1,-1,0.0,9.0,14.0,-5.0,0.3636363636363636,11,4,-1,-1,0.0,6.0,21.0,-15.0,0.0909090909090909,0,0,0,0,0,0,0,0,0.2,0.0,10,0,0,0.0,0.2727272727272727,10.0,,
2013-11-23,Newcastle,Norwich,2.0,1.0,H,76,78,75,76,74,74,74,74,2,11,17,41,-23,0.2894736842105263,15.0,16.0,-1.0,0.4545454545454545,11,11,44,-17,0.2631578947368421,9.0,21.0,-12.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.6,0.2,6,-3,-6,0.0263157894736842,0.1818181818181818,11.0,0.5,0.25
2013-11-23,Stoke,Sunderland,2.0,0.0,H,74,76,73,73,74,74,73,73,0,11,10,42,-11,0.2368421052631578,10.0,14.0,-4.0,0.1818181818181818,11,7,39,-13,0.2368421052631578,8.0,22.0,-14.0,0.1818181818181818,0,0,0,0,0,0,0,0,0.0,0.4,3,3,2,0.0,0.0,10.0,0.3,0.4
2013-11-23,West Ham,Chelsea,0.0,3.0,A,74,76,74,72,82,81,82,81,-8,11,10,46,-8,0.3157894736842105,9.0,11.0,-2.0,0.1818181818181818,11,21,75,36,0.5789473684210527,18.0,10.0,8.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.2,0.6,-11,-29,-44,-0.2631578947368421,-0.3636363636363636,-10.0,0.08333333333333333,0.75
2013-11-24,Cardiff,Man United,2.0,2.0,D,72,72,70,73,82,85,79,80,-10,11,12,-1,-1,0.0,9.0,15.0,-6.0,0.2727272727272727,11,20,89,43,0.7368421052631579,18.0,13.0,5.0,0.5454545454545454,0,0,0,0,1,0,0,0,0.2,0.8,-8,-90,-44,-0.7368421052631579,-0.2727272727272727,-11.0,,
2013-11-24,Man City,Tottenham,6.0,0.0,H,82,84,83,81,80,77,80,78,2,11,19,78,32,0.6052631578947368,28.0,12.0,16.0,0.5454545454545454,11,20,72,20,0.5526315789473685,9.0,6.0,3.0,0.5454545454545454,0,0,0,0,0,0,0,0,0.6,0.4,-1,6,12,0.0526315789473683,0.0,13.0,0.35714285714285715,0.5714285714285714
2013-11-25,West Brom,Aston Villa,2.0,2.0,D,74,70,74,72,74,72,71,74,0,11,14,49,-4,0.3684210526315789,12.0,12.0,0.0,0.2727272727272727,11,14,41,-22,0.2631578947368421,11.0,12.0,-1.0,0.3636363636363636,0,0,0,0,0,0,0,0,0.2,0.2,0,8,18,0.1052631578947368,-0.0909090909090909,1.0,0.25,0.375
2013-11-30,Aston Villa,Sunderland,0.0,0.0,D,74,72,71,74,74,74,73,73,0,12,15,41,-22,0.2631578947368421,13.0,14.0,-1.0,0.3333333333333333,12,7,39,-13,0.2368421052631578,8.0,24.0,-16.0,0.1666666666666666,0,0,0,0,0,0,0,0,0.2,0.4,8,2,-9,0.0263157894736842,0.1666666666666666,15.0,0.4166666666666667,0.25
2013-11-30,Cardiff,Arsenal,0.0,3.0,A,72,72,70,73,80,79,81,80,-8,12,13,-1,-1,0.0,11.0,17.0,-6.0,0.25,12,28,73,35,0.5526315789473685,24.0,10.0,14.0,0.75,0,0,0,0,0,0,0,0,0.2,0.8,-15,-74,-36,-0.5526315789473685,-0.5,-20.0,,
2013-11-30,Everton,Stoke,4.0,0.0,H,78,78,78,78,74,76,73,73,4,12,21,63,15,0.4210526315789473,17.0,13.0,4.0,0.4166666666666667,12,13,42,-11,0.2368421052631578,12.0,14.0,-2.0,0.25,0,0,0,0,0,0,0,0,0.4,0.2,8,21,26,0.1842105263157895,0.1666666666666666,6.0,0.4,0.2
2013-11-30,Newcastle,West Brom,2.0,1.0,H,76,78,75,76,74,70,74,72,2,12,20,41,-23,0.2894736842105263,17.0,17.0,0.0,0.5,12,15,49,-4,0.3684210526315789,14.0,14.0,0.0,0.25,1,0,0,0,0,0,0,0,0.6,0.2,5,-8,-19,-0.0789473684210526,0.25,0.0,0.5,0.25
2013-11-30,Norwich,Crystal Palace,1.0,0.0,H,74,74,74,74,72,71,72,71,2,12,11,44,-17,0.2631578947368421,10.0,23.0,-13.0,0.25,12,7,-1,-1,0.0,7.0,21.0,-14.0,0.1666666666666666,0,0,0,0,0,0,0,0,0.2,0.2,4,45,-16,0.2631578947368421,0.0833333333333333,1.0,,
2013-11-30,West Ham,Fulham,3.0,0.0,H,74,76,74,72,75,71,74,72,-1,12,10,46,-8,0.3157894736842105,9.0,14.0,-5.0,0.1666666666666666,12,10,43,-10,0.2894736842105263,11.0,21.0,-10.0,0.25,0,0,0,0,0,0,1,0,0.0,0.2,0,3,2,0.0263157894736841,-0.0833333333333333,5.0,0.5,0.16666666666666666
2013-12-01,Chelsea,Southampton,3.0,1.0,H,82,81,82,81,75,76,76,73,7,12,24,75,36,0.5789473684210527,21.0,10.0,11.0,0.5833333333333334,12,22,41,-11,0.2368421052631578,15.0,7.0,8.0,0.5,0,0,0,0,0,0,0,0,0.6,0.4,2,34,47,0.3421052631578948,0.0833333333333333,3.0,0.0,0.5
2013-12-01,Hull,Liverpool,3.0,1.0,H,72,72,71,71,80,76,79,78,-8,12,14,-1,-1,0.0,9.0,15.0,-6.0,0.3333333333333333,12,24,61,28,0.4210526315789473,24.0,13.0,11.0,0.5833333333333334,0,0,0,0,0,0,0,0,0.2,0.4,-10,-62,-29,-0.4210526315789473,-0.25,-17.0,0.0,0.5
2013-12-01,Man City,Swansea,3.0,0.0,H,82,84,83,81,76,79,74,75,6,12,22,78,32,0.6052631578947368,34.0,12.0,22.0,0.5833333333333334,12,15,46,-4,0.2894736842105263,17.0,16.0,1.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.6,0.4,7,32,36,0.3157894736842105,0.25,21.0,0.5,0.25
